frame_id,x1,y1,x2,y2
209,733,0,1191,252
209,646,0,735,55
210,0,660,35,720
210,373,646,456,720
210,427,640,682,720
210,264,587,300,640
210,224,578,270,629
210,274,378,446,491
210,733,268,1072,720
210,1020,259,1057,377
210,1035,195,1280,720
210,6,64,463,720
210,571,47,725,175
210,44,12,264,33
210,738,0,1186,231
210,647,0,739,52
211,1094,685,1167,720
211,923,657,1049,720
211,0,649,51,720
211,372,628,464,720
211,426,622,698,720
211,264,577,310,640
211,42,495,104,536
211,282,371,447,480
211,733,234,1097,720
211,22,64,458,720
211,587,44,723,153
211,738,0,1280,720
211,668,0,734,48
211,44,0,452,33
212,993,649,1079,709
212,333,592,712,720
212,0,576,80,720
212,187,551,328,640
212,44,507,103,535
212,84,470,130,498
212,293,354,463,456
212,734,234,1049,720
212,30,57,457,720
212,592,30,736,153
212,738,0,1280,720
212,668,0,739,41
212,44,0,569,36
213,341,576,718,720
213,0,563,82,720
213,47,544,116,659
213,294,344,468,444
213,728,234,1088,720
213,30,66,444,720
213,571,30,739,173
213,738,0,1280,720
213,670,0,733,38
213,44,0,408,36
214,367,563,716,720
214,0,517,125,717
214,301,291,556,439
214,727,234,1091,720
214,931,224,992,281
214,831,203,869,261
214,31,71,430,720
214,591,36,638,91
214,563,0,1280,720
214,667,0,727,35
214,44,0,568,36
214,110,0,238,17
215,352,549,714,720
215,0,517,125,701
215,123,433,171,457
215,305,291,545,431
215,730,234,1091,720
215,807,204,863,256
215,31,65,428,720
215,564,0,1280,720
215,670,0,726,33
215,43,0,568,36
215,110,0,225,15
216,1034,578,1087,704
216,364,537,720,720
216,0,512,125,720
216,315,292,544,416
216,731,234,1091,720
216,32,65,428,720
216,565,0,1280,720
216,670,0,732,29
216,44,0,568,36
216,110,0,221,15
217,366,512,726,720
217,0,464,267,720
217,734,218,1091,720
217,31,65,544,629
217,593,0,1280,720
217,675,0,739,23
217,44,0,568,36
217,110,0,220,15
218,366,498,726,720
218,0,450,300,720
218,735,232,1091,720
218,32,68,521,629
218,594,19,707,152
218,805,0,884,9
218,716,0,1280,720
218,685,0,732,21
218,44,0,568,36
218,38,0,368,28
219,953,517,1010,579
219,366,486,729,720
219,0,438,344,720
219,735,226,1091,720
219,32,69,508,629
219,595,18,709,152
219,44,12,410,36
219,718,0,1280,720
220,366,476,729,720
220,0,426,382,720
220,446,293,501,353
220,735,219,1090,720
220,393,198,417,248
220,32,69,449,624
220,595,11,709,150
220,721,0,1280,720
221,366,465,733,720
221,0,415,382,720
221,735,210,1091,720
221,176,146,448,619
221,143,146,234,264
221,32,70,217,214
221,597,11,709,149
221,736,0,1280,720
222,1232,663,1280,715
222,263,613,298,652
222,201,555,268,631
222,951,440,1280,720
222,737,202,1077,720
222,0,141,742,720
222,56,78,206,194
222,1132,58,1168,99
222,625,6,708,95
222,748,0,1280,512
223,766,646,793,710
223,875,620,1049,720
223,835,612,904,720
223,1039,584,1075,635
223,1166,582,1212,637
223,906,579,999,660
223,913,493,1003,570
223,950,480,1100,597
223,263,415,380,494
223,224,400,275,459
223,755,195,1037,617
223,0,138,833,720
223,65,91,179,166
223,1115,45,1180,110
223,644,4,706,85
223,949,0,1255,401
223,763,0,945,137
224,769,646,792,710
224,879,640,1035,720
224,876,621,927,680
224,836,614,878,720
224,1039,585,1075,635
224,907,578,999,660
224,914,497,1003,570
224,948,467,1088,597
224,744,432,821,651
224,224,401,376,482
224,757,190,1037,617
224,0,134,748,720
224,66,93,133,133
224,1113,43,1176,110
224,644,1,708,84
224,951,0,1247,351
224,767,0,942,135
225,879,640,1035,720
225,877,622,925,677
225,840,614,875,720
225,907,579,998,660
225,1040,578,1077,631
225,914,497,1004,578
225,832,471,987,616
225,899,465,951,500
225,942,454,1080,596
225,749,429,819,601
225,759,184,1030,478
225,0,132,795,720
225,66,94,125,131
225,1112,40,1170,99
225,950,0,1236,339
225,770,0,905,134
225,645,0,708,84
226,905,639,1028,720
226,839,613,868,699
226,875,580,911,616
226,953,498,1001,569
226,919,498,957,539
226,833,458,998,660
226,903,457,951,500
226,940,443,1068,567
226,750,408,810,543
226,290,379,379,455
226,740,179,1036,467
226,0,129,792,720
226,1106,30,1197,97
226,948,0,1216,310
226,776,0,903,129
226,662,0,708,63
227,1184,646,1280,720
227,843,641,868,693
227,930,639,1002,720
227,926,616,998,660
227,918,535,991,627
227,836,441,864,580
227,754,408,800,492
227,142,191,178,244
227,0,167,1045,720
227,54,124,550,516
227,1098,14,1236,107
227,930,0,1178,237
227,781,0,897,110
228,930,642,1001,720
228,1142,618,1280,720
228,926,616,993,660
228,918,537,991,627
228,920,494,988,555
228,884,493,932,562
228,837,433,858,544
228,42,422,106,466
228,931,419,1002,530
228,754,412,798,491
228,111,192,177,259
228,0,160,1052,720
228,77,118,591,504
228,366,63,434,82
228,695,50,749,113
228,526,40,634,96
228,1097,13,1226,100
228,925,0,1172,228
228,784,0,895,92
229,1091,591,1280,720
229,906,434,1014,650
229,35,402,122,479
229,101,180,191,264
229,0,116,1063,720
229,640,43,760,145
229,1094,0,1280,98
229,922,0,1161,208
229,788,0,894,85
229,43,0,665,140
229,101,0,237,21
230,1099,563,1280,720
230,918,562,1007,627
230,804,528,840,567
230,917,499,957,538
230,906,434,985,549
230,138,180,186,247
230,44,14,289,31
230,1092,0,1280,96
230,918,0,1157,201
230,789,0,893,79
230,0,0,1060,720
230,316,0,609,43
230,236,0,546,29
231,941,565,978,607
231,1084,541,1280,720
231,798,464,838,514
231,907,434,950,499
231,922,394,966,491
231,1250,238,1280,272
231,138,203,186,247
231,1232,154,1280,201
231,43,11,235,31
231,1088,0,1280,96
231,917,0,1153,196
231,792,0,891,64
231,0,0,1060,720
231,324,0,545,27
231,236,0,376,20
232,735,670,769,720
232,979,624,1085,720
232,803,526,840,568
232,1027,496,1280,720
232,795,457,840,515
232,904,379,961,490
232,0,369,53,439
232,0,292,118,342
232,0,254,125,288
232,1084,0,1280,290
232,907,0,1143,189
232,794,0,890,56
232,0,0,1063,720
233,428,662,701,720
233,735,653,776,720
233,1027,480,1280,720
233,795,457,841,515
233,918,370,960,490
233,1251,230,1280,290
233,1218,131,1280,207
233,1082,0,1280,135
233,910,0,1140,188
233,794,0,889,56
233,0,0,1060,720
233,44,0,546,30
234,428,646,695,720
234,735,629,793,720
234,979,624,1098,720
234,854,473,951,541
234,1035,461,1280,720
234,797,458,840,512
234,600,145,702,191
234,1229,141,1280,191
234,1081,0,1280,86
234,910,0,1140,188
234,795,0,889,48
234,0,0,1046,720
234,44,0,543,30
235,428,630,699,720
235,735,623,788,720
235,980,619,1077,678
235,900,529,1010,604
235,854,474,957,539
235,797,457,840,507
235,1068,448,1280,720
235,809,399,838,442
235,911,348,960,490
235,311,80,369,101
235,224,74,270,112
235,82,38,224,61
235,0,23,1032,720
235,1081,0,1280,76
235,911,0,1140,180
235,796,0,889,46
235,30,0,585,59
235,42,0,543,33
236,426,615,730,720
236,735,599,791,720
236,972,586,1057,671
236,780,577,919,625
236,1068,428,1280,720
236,807,399,838,441
236,367,238,411,325
236,698,140,775,188
236,0,112,1028,720
236,82,102,601,405
236,640,45,767,145
236,368,43,639,142
236,1081,0,1280,70
236,919,0,1139,180
236,796,0,889,42
236,41,0,577,52
236,40,0,543,32
237,992,652,1085,720
237,916,585,1057,670
237,384,577,799,720
237,1053,400,1280,720
237,854,325,999,609
237,0,267,919,720
237,369,255,424,310
237,0,176,131,224
237,744,103,1021,453
237,0,96,661,385
237,690,73,762,134
237,416,51,637,96
237,1081,0,1225,51
237,923,0,1139,180
237,796,0,888,42
237,10,0,577,57
238,992,652,1069,719
238,838,633,951,720
238,926,586,1054,673
238,376,574,730,720
238,1241,549,1260,630
238,897,529,1001,609
238,881,475,979,528
238,1053,384,1280,720
238,910,315,960,490
238,0,277,919,720
238,370,247,423,301
238,394,132,661,269
238,750,99,1020,449
238,0,94,405,382
238,1081,0,1225,49
238,926,0,1139,179
238,797,0,887,41
238,0,0,576,57
239,992,647,1069,719
239,837,633,951,720
239,916,604,1054,673
239,881,474,997,609
239,1076,368,1280,720
239,905,306,958,489
239,0,268,919,720
239,371,247,423,294
239,395,128,661,270
239,751,95,1015,439
239,0,93,402,381
239,1081,0,1225,49
239,926,0,1139,179
239,798,0,887,41
239,0,0,576,57
240,837,633,951,720
240,922,603,1050,673
240,896,520,997,609
240,374,516,919,720
240,850,474,973,521
240,1072,353,1280,720
240,906,299,958,480
240,0,268,763,720
240,0,176,133,223
240,396,121,593,269
240,753,91,1012,439
240,0,90,392,358
240,1081,0,1220,49
240,927,0,1138,160
240,799,0,887,41
240,0,0,576,103
241,837,633,951,720
241,916,609,1054,673
241,373,539,737,720
241,732,474,997,719
241,1068,339,1280,720
241,906,288,958,477
241,0,260,766,720
241,0,176,133,225
241,396,117,599,258
241,0,88,390,357
241,755,86,1010,439
241,1081,0,1175,32
241,928,0,1138,160
241,799,0,887,40
241,38,0,102,23
241,0,0,576,62
242,130,664,213,720
242,837,578,1071,720
242,736,570,790,698
242,739,474,1017,629
242,1063,310,1280,720
242,116,281,282,382
242,906,279,955,465
242,0,234,770,720
242,0,175,134,225
242,428,105,639,258
242,0,85,406,333
242,714,74,1009,439
242,1077,0,1246,49
242,926,0,1135,159
242,802,0,885,34
242,0,0,576,106
243,777,704,908,720
243,130,660,224,720
243,992,651,1071,710
243,837,624,951,720
243,1161,622,1280,720
243,952,603,1054,667
243,738,570,783,669
243,740,496,919,629
243,882,473,1017,581
243,0,316,719,720
243,1064,299,1280,634
243,176,281,282,357
243,906,271,955,467
243,480,243,770,510
243,0,175,134,223
243,407,101,636,253
243,0,83,407,325
243,746,74,1007,439
243,1081,0,1159,22
243,926,0,1135,159
243,802,0,885,30
243,0,0,576,102
244,130,647,224,720
244,738,625,951,720
244,952,603,1049,673
244,1156,600,1280,720
244,739,571,781,647
244,924,519,1017,581
244,739,488,919,624
244,882,473,979,521
244,177,325,256,357
244,1064,288,1280,611
244,190,281,278,321
244,906,264,955,456
244,0,240,770,720
244,0,176,133,222
244,420,97,631,240
244,0,82,411,316
244,748,70,1007,357
244,1081,0,1158,17
244,956,0,1135,158
244,928,0,1041,23
244,802,0,884,29
244,0,0,576,123
245,717,633,952,720
245,952,608,1049,673
245,1149,576,1280,720
245,739,571,780,641
245,924,519,1017,581
245,882,473,979,521
245,192,282,278,321
245,906,279,955,434
245,1063,276,1280,586
245,0,232,919,720
245,0,176,133,218
245,470,92,624,237
245,0,80,418,308
245,748,66,1006,385
245,1081,0,1156,14
245,954,0,1133,158
245,930,0,1038,18
245,803,0,885,28
245,0,0,576,131
246,992,651,1078,709
246,717,633,958,720
246,952,608,1049,662
246,1033,575,1097,650
246,741,571,780,630
246,1145,554,1280,720
246,882,473,973,516
246,906,295,955,419
246,0,287,1017,720
246,1063,266,1280,567
246,510,227,770,479
246,0,180,216,299
246,0,176,133,218
246,470,87,617,230
246,156,77,420,298
246,753,62,998,331
246,953,0,1129,157
246,932,0,1037,14
246,803,0,885,27
246,0,0,575,102
247,741,574,780,614
247,896,519,1017,608
247,1133,515,1280,720
247,881,473,973,516
247,901,295,955,418
247,3,283,1066,720
247,1057,249,1280,525
247,516,215,772,457
247,477,77,610,223
247,0,75,445,299
247,756,55,989,314
247,952,0,1128,157
247,809,0,884,26
247,0,0,575,102
248,1126,499,1280,720
248,882,473,972,520
248,801,374,912,416
248,902,295,955,416
248,4,281,1086,720
248,1056,235,1280,506
248,521,212,772,447
248,0,212,216,299
248,0,177,132,218
248,478,73,608,213
248,133,73,447,271
248,756,51,988,306
248,950,0,1126,152
248,818,0,884,25
248,0,0,574,95
249,162,648,202,706
249,629,519,1086,720
249,1113,479,1280,720
249,882,473,971,514
249,738,408,807,534
249,801,373,922,416
249,902,272,954,433
249,4,268,749,720
249,1056,222,1280,486
249,0,222,214,299
249,523,206,772,439
249,133,72,458,263
249,473,69,603,206
249,756,48,984,306
249,949,0,1124,152
249,819,0,884,23
249,0,0,574,116
250,1120,462,1280,720
250,737,402,814,534
250,801,374,883,416
250,9,266,1078,720
250,901,256,954,418
250,1053,214,1280,467
250,527,200,774,431
250,133,70,458,256
250,482,65,608,198
250,756,44,983,302
250,948,0,1124,136
250,821,0,884,18
250,10,0,574,71
251,1110,444,1280,720
251,800,364,879,413
251,896,256,954,433
251,13,253,1088,720
251,1052,211,1280,450
251,530,195,776,423
251,0,177,130,215
251,71,69,458,249
251,473,60,637,194
251,763,41,985,302
251,948,0,1121,135
251,820,0,884,16
251,10,0,574,71
252,1064,638,1120,700
252,1033,576,1078,639
252,222,556,272,605
252,1102,411,1280,720
252,13,237,1088,720
252,1049,192,1280,418
252,534,186,775,401
252,371,109,470,240
252,71,67,374,246
252,510,51,632,184
252,754,34,983,437
252,947,0,1117,134
252,36,0,574,72
253,13,640,103,720
253,235,638,292,700
253,1064,579,1128,709
253,1010,576,1079,678
253,1096,397,1280,720
253,893,253,954,433
253,73,229,1088,720
253,1049,183,1280,402
253,536,180,776,395
253,371,104,476,240
253,71,66,374,246
253,516,48,641,178
253,763,30,983,302
253,947,0,1116,134
253,20,0,573,71
254,20,657,103,720
254,235,639,292,690
254,1064,579,1128,707
254,282,570,323,620
254,997,567,1076,678
254,1012,560,1077,639
254,1093,383,1280,720
254,83,228,1089,720
254,850,218,954,418
254,538,176,775,386
254,1049,163,1280,386
254,387,99,482,227
254,71,64,373,246
254,529,42,642,170
254,765,26,983,273
254,947,0,1112,132
254,122,0,571,36
254,36,0,523,71
255,13,664,102,720
255,242,639,292,690
255,1065,579,1123,707
255,282,570,323,620
255,1000,546,1077,639
255,1096,367,1280,720
255,827,226,954,391
255,85,198,1088,720
255,541,171,774,378
255,1046,155,1280,373
255,388,96,488,221
255,71,63,365,237
255,526,38,642,162
255,764,24,981,273
255,947,0,1112,132
255,127,0,570,36
255,36,0,523,72
256,277,668,346,720
256,964,649,1068,720
256,1065,579,1119,701
256,283,571,322,620
256,996,530,1078,639
256,957,523,1006,576
256,1097,350,1280,720
256,893,218,954,405
256,85,199,1078,720
256,545,166,773,370
256,1044,155,1280,357
256,388,91,503,214
256,71,62,365,230
256,538,34,657,155
256,767,21,977,262
256,947,0,1111,130
256,37,0,523,71
257,276,668,346,720
257,1065,579,1117,701
257,283,571,322,620
257,985,519,1086,639
257,957,518,1007,576
257,1095,335,1280,720
257,897,226,937,363
257,94,203,1078,720
257,547,162,772,364
257,1042,146,1280,344
257,420,87,503,211
257,88,61,364,225
257,530,29,659,149
257,770,17,976,262
257,947,0,1110,128
257,20,0,345,72
258,278,668,346,720
258,1238,666,1280,715
258,283,567,331,620
258,960,492,1121,704
258,916,474,1004,569
258,1131,330,1185,365
258,1088,307,1280,720
258,829,250,897,301
258,896,218,937,354
258,95,203,1078,720
258,551,153,771,347
258,1040,129,1280,321
258,432,73,510,198
258,539,18,687,139
258,768,11,975,256
258,947,0,1107,124
258,20,0,355,225
259,1238,669,1280,709
259,278,668,361,720
259,1089,294,1280,720
259,898,219,937,353
259,102,202,1118,720
259,552,150,770,341
259,1039,122,1280,308
259,442,71,514,194
259,80,58,354,224
259,540,17,692,136
259,761,8,966,255
259,947,0,1106,123
259,38,0,224,73
260,903,684,953,720
260,278,668,381,720
260,953,647,1052,720
260,944,501,1003,569
260,942,458,1115,705
260,1087,282,1280,720
260,832,219,931,366
260,117,194,1078,720
260,556,146,781,334
260,449,67,518,190
260,75,57,354,212
260,545,16,688,131
260,947,0,1280,299
260,764,0,969,255
260,38,0,201,71
261,769,676,914,720
261,1067,575,1106,644
261,945,495,1004,569
261,919,495,945,532
261,1086,269,1280,705
261,835,211,930,365
261,117,184,1095,720
261,558,143,773,329
261,454,61,524,183
261,547,12,688,126
261,948,0,1280,297
261,766,0,966,215
261,38,0,352,210
262,279,671,382,720
262,1199,623,1250,691
262,319,509,362,568
262,1078,258,1280,653
262,898,226,928,320
262,133,180,1089,720
262,564,139,768,322
262,457,56,533,177
262,552,9,692,122
262,948,0,1270,270
262,763,0,964,215
262,39,0,351,210
263,318,509,366,567
263,944,501,1004,569
263,1066,240,1280,641
263,897,226,928,320
263,136,163,1084,720
263,568,130,773,308
263,474,48,545,164
263,556,5,690,112
263,948,0,1259,261
263,738,0,967,192
263,38,0,349,209
264,278,668,381,720
264,310,527,666,720
264,939,501,1004,569
264,1064,232,1280,621
264,883,161,928,319
264,140,158,1087,720
264,570,128,775,300
264,480,43,549,159
264,949,0,1262,253
264,760,0,967,190
264,556,0,723,106
264,38,0,407,206
265,949,683,1035,720
265,728,671,751,720
265,277,667,382,720
265,835,267,896,318
265,1056,218,1280,705
265,867,154,930,346
265,148,145,1084,720
265,570,124,766,293
265,483,39,549,153
265,948,0,1246,246
265,774,0,959,188
265,559,0,689,100
265,38,0,407,193
266,945,661,1048,720
266,277,652,377,720
266,728,645,755,720
266,1050,211,1280,720
266,166,127,1043,720
266,571,120,765,287
266,471,35,556,147
266,941,0,1215,241
266,788,0,955,165
266,559,0,687,95
266,38,0,407,186
267,274,650,377,720
267,942,641,1048,720
267,728,638,756,720
267,979,614,1035,658
267,361,457,399,500
267,1047,201,1280,720
267,204,180,239,206
267,713,146,1042,720
267,159,121,746,720
267,574,116,765,282
267,470,32,564,141
267,946,0,1201,237
267,788,0,951,164
267,562,0,697,92
267,38,0,407,183
268,128,697,188,720
268,555,669,643,720
268,1210,657,1280,720
268,1072,630,1117,688
268,728,609,758,720
268,1044,189,1280,707
268,192,178,238,206
268,577,108,769,273
268,170,24,1078,720
268,947,0,1175,215
268,785,0,949,172
268,572,0,703,84
268,38,0,570,181
269,59,682,104,720
269,109,679,208,720
269,540,669,670,720
269,1211,657,1280,720
269,791,634,936,720
269,728,591,759,720
269,1042,190,1280,707
269,190,176,238,206
269,581,104,772,266
269,170,20,1078,720
269,948,0,1173,206
269,785,0,941,165
269,575,0,701,80
269,31,0,570,178
270,64,683,101,720
270,90,664,115,712
270,114,663,228,720
270,1210,657,1280,720
270,797,634,936,720
270,728,581,759,720
270,1067,576,1106,642
270,1153,496,1280,707
270,1042,184,1280,501
270,187,174,238,206
270,1168,101,1208,144
270,582,101,769,259
270,170,17,1078,720
270,948,0,1167,200
270,786,0,940,164
270,583,0,711,76
270,16,0,571,177
271,70,678,104,720
271,1207,657,1280,720
271,93,647,251,720
271,1187,642,1238,679
271,802,634,936,720
271,728,571,759,720
271,1155,504,1280,642
271,187,172,238,206
271,1035,167,1280,501
271,112,124,160,156
271,583,97,774,252
271,170,93,1078,720
271,502,13,609,117
271,949,0,1201,190
271,786,0,938,178
271,588,0,717,73
271,16,0,571,177
272,1207,657,1280,720
272,832,634,936,720
272,1019,566,1099,650
272,1155,554,1280,597
272,0,177,131,215
272,185,170,238,205
272,1030,162,1280,490
272,585,93,773,249
272,90,10,1073,720
272,949,0,1194,183
272,786,0,938,178
272,591,0,708,69
272,16,0,573,176
273,1208,657,1280,720
273,837,634,936,720
273,1155,561,1280,604
273,996,532,1079,615
273,1149,506,1193,536
273,181,168,239,203
273,989,150,1280,489
273,728,97,1085,720
273,589,86,778,245
273,1149,74,1199,106
273,949,0,1155,168
273,787,0,937,176
273,593,0,721,62
273,17,0,752,720
274,1210,657,1280,720
274,837,634,935,720
274,849,584,919,638
274,1179,582,1243,609
274,728,572,759,720
274,1162,555,1280,604
274,0,178,131,219
274,177,166,239,204
274,973,145,1280,504
274,137,112,257,169
274,591,83,779,241
274,1146,72,1198,113
274,1179,0,1223,52
274,949,0,1154,159
274,732,0,1077,720
274,591,0,720,59
274,17,0,752,720
275,1160,678,1207,720
275,1205,655,1280,720
275,837,637,935,720
275,857,584,919,638
275,1148,508,1193,537
275,0,178,134,219
275,172,164,239,205
275,960,136,1280,490
275,137,117,256,168
275,594,80,779,241
275,1146,71,1191,105
275,1179,0,1223,52
275,949,0,1150,150
275,728,0,1078,720
275,0,0,752,720
276,1210,650,1280,720
276,154,543,402,720
276,1148,508,1198,536
276,0,178,130,224
276,167,163,238,205
276,960,131,1280,511
276,137,116,240,166
276,1142,57,1194,99
276,949,0,1144,141
276,728,0,1075,720
276,0,0,780,720
277,0,669,46,720
277,1160,650,1280,720
277,162,543,390,720
277,1149,509,1191,536
277,0,178,130,220
277,163,161,238,205
277,974,116,1280,502
277,133,115,234,163
277,1147,64,1187,99
277,1179,0,1223,52
277,950,0,1143,135
277,605,0,720,48
277,0,0,1069,720
278,110,664,171,720
278,1207,650,1280,720
278,0,621,103,720
278,169,516,401,720
278,0,178,130,224
278,157,156,238,211
278,961,108,1280,491
278,1134,47,1183,94
278,1179,0,1227,53
278,950,0,1138,119
278,728,0,1076,720
278,609,0,723,42
278,0,0,781,720
279,1208,650,1280,720
279,0,604,194,720
279,169,504,409,720
279,1116,401,1248,489
279,0,177,135,224
279,154,153,238,211
279,959,97,1280,468
279,124,96,206,158
279,1179,0,1227,53
279,950,0,1136,114
279,728,0,1070,720
279,0,0,782,720
280,1210,650,1280,720
280,0,491,414,720
280,1126,420,1232,469
280,0,178,135,225
280,154,149,238,211
280,964,96,1280,462
280,1179,0,1223,53
280,951,0,1131,107
280,728,0,1069,720
280,237,0,781,720
280,0,0,576,157
281,1210,653,1280,720
281,0,480,423,720
281,0,178,134,224
281,965,86,1280,459
281,1127,35,1182,66
281,897,16,924,72
281,1179,0,1227,55
281,951,0,1130,100
281,728,0,1069,720
281,634,0,735,34
281,237,0,782,720
281,0,0,580,202
282,1210,650,1280,720
282,907,272,960,422
282,0,178,134,224
282,969,78,1280,436
282,1124,30,1176,68
282,897,20,921,72
282,1179,0,1227,54
282,955,0,1127,97
282,729,0,1069,720
282,639,0,711,31
282,0,0,786,720
282,2,0,580,199
283,1210,659,1280,720
283,838,635,1069,720
283,0,446,445,720
283,0,192,91,226
283,133,138,248,212
283,113,111,158,148
283,610,47,786,201
283,949,0,1116,79
283,665,0,707,26
283,162,0,1280,720
283,12,0,584,137
284,1160,648,1280,720
284,1214,640,1250,679
284,810,436,889,465
284,797,416,882,443
284,902,258,955,392
284,0,193,91,226
284,113,109,247,213
284,665,0,707,20
284,0,0,1280,720
284,16,0,584,138
285,1160,643,1280,720
285,1208,617,1242,660
285,902,254,955,384
285,0,230,211,300
285,133,133,247,215
285,0,0,1280,720
285,563,0,680,48
285,15,0,583,144
286,838,635,1052,720
286,1160,602,1280,720
286,0,230,211,300
286,133,130,247,215
286,992,0,1108,60
286,0,0,1280,720
286,16,0,583,138
287,838,635,1052,720
287,1160,608,1280,720
287,1191,584,1228,620
287,882,396,1079,696
287,0,219,215,300
287,30,50,247,216
287,992,0,1103,55
287,0,0,1280,720
287,19,0,580,71
288,875,635,1069,720
288,1157,571,1280,720
288,1181,536,1236,584
288,881,396,1065,689
288,0,219,216,300
288,30,52,247,216
288,989,0,1098,45
288,0,0,1280,720
288,21,0,579,71
289,875,635,1069,720
289,1154,547,1280,720
289,1226,525,1271,563
289,1172,523,1217,564
289,882,396,1065,686
289,29,56,247,213
289,989,0,1096,40
289,0,0,1280,720
289,22,0,579,70
290,878,635,1052,720
290,1151,558,1210,718
290,1182,535,1280,720
290,915,523,1065,686
290,1162,509,1219,547
290,913,322,1056,569
290,26,57,246,212
290,990,0,1094,35
290,0,0,1280,720
290,39,0,578,70
291,878,635,1052,720
291,931,615,1065,686
291,1213,530,1280,552
291,915,524,1025,625
291,1147,518,1280,720
291,1170,491,1280,529
291,882,405,999,567
291,912,316,1054,569
291,26,57,238,212
291,990,0,1092,31
291,0,0,1280,720
291,38,0,578,70
292,878,635,1048,720
292,931,620,1047,663
292,915,527,1025,631
292,1208,514,1280,533
292,1139,503,1280,720
292,1163,480,1211,514
292,1209,475,1280,511
292,882,396,999,567
292,912,313,1045,569
292,26,56,238,212
292,990,0,1087,26
292,0,0,1280,720
292,40,0,543,70
293,877,635,1026,720
293,934,622,1041,663
293,728,566,768,720
293,914,547,1000,624
293,1132,492,1280,720
293,1198,484,1280,497
293,881,396,998,567
293,911,301,1045,564
293,55,96,237,212
293,41,66,142,98
293,0,0,1280,720
293,45,0,576,70
294,939,637,1025,720
294,934,622,1036,662
294,914,589,989,624
294,729,566,768,720
294,924,547,1000,609
294,1129,477,1209,712
294,1164,458,1280,720
294,1141,419,1187,471
294,911,404,998,567
294,911,291,1045,559
294,63,96,237,212
294,31,66,140,116
294,0,0,1280,720
294,45,0,576,70
295,939,637,1025,720
295,939,621,1031,656
295,935,591,988,624
295,1264,587,1280,714
295,729,571,761,720
295,924,547,999,603
295,923,501,998,567
295,1261,491,1280,567
295,1128,459,1263,720
295,1188,450,1280,486
295,1151,420,1265,635
295,911,404,962,505
295,1130,324,1193,361
295,911,290,1036,548
295,64,96,236,209
295,32,66,140,116
295,947,0,1270,407
295,0,0,949,720
295,45,0,547,70
296,939,638,1005,720
296,939,621,1028,650
296,935,591,988,624
296,731,571,761,720
296,1256,566,1280,664
296,924,547,994,601
296,1243,470,1280,512
296,1127,428,1280,720
296,911,404,998,566
296,911,284,1024,540
296,64,96,233,192
296,31,68,139,116
296,945,0,1263,352
296,0,0,944,720
296,45,0,369,70
297,939,639,967,720
297,940,621,1031,650
297,734,606,759,720
297,923,547,986,601
297,1247,464,1280,650
297,1122,415,1280,720
297,911,404,992,556
297,911,278,1024,537
297,64,96,233,188
297,37,69,139,97
297,950,0,1243,311
297,0,0,944,720
297,45,0,328,70
298,1250,663,1280,706
298,941,640,967,710
298,734,606,759,683
298,920,537,983,598
298,1151,446,1194,551
298,1233,430,1280,624
298,740,427,771,490
298,915,410,982,541
298,1171,395,1280,410
298,1111,370,1263,720
298,250,315,284,373
298,758,306,786,430
298,911,267,1014,518
298,1099,239,1148,283
298,64,96,232,184
298,39,69,131,96
298,961,0,1230,292
298,0,0,943,720
298,45,0,359,69
299,1224,647,1262,687
299,1235,598,1280,630
299,1172,581,1191,656
299,920,537,983,598
299,925,501,955,536
299,1226,436,1280,596
299,749,428,771,490
299,1230,416,1280,445
299,915,410,954,499
299,711,395,755,463
299,1110,390,1280,720
299,1141,359,1280,533
299,758,306,786,430
299,910,263,1002,506
299,64,96,222,182
299,53,69,131,96
299,973,0,1193,246
299,0,0,949,720
299,45,0,354,69
300,1168,573,1185,637
300,1170,565,1280,720
300,921,538,983,596
300,925,501,954,536
300,915,410,954,499
300,1218,398,1280,423
300,1108,346,1280,600
300,759,298,786,427
300,909,255,995,506
300,64,96,211,180
300,53,69,128,96
300,976,0,1192,240
300,0,0,946,720
300,45,0,289,70
301,1222,699,1280,720
301,1203,568,1280,644
301,916,410,952,502
301,1211,385,1280,627
301,1106,336,1280,720
301,757,285,788,425
301,909,269,973,484
301,54,97,211,177
301,31,70,128,96
301,977,0,1158,161
301,0,0,961,720
301,45,0,473,71
302,1212,674,1280,720
302,1205,585,1280,624
302,1159,560,1280,677
302,916,410,942,495
302,1103,325,1280,611
302,757,285,788,424
302,909,264,967,469
302,65,97,206,177
302,31,70,120,96
302,976,0,1154,161
302,782,0,948,305
302,0,0,800,720
302,45,0,473,70
303,1165,636,1280,720
303,1151,550,1280,640
303,1194,548,1280,587
303,1178,330,1280,576
303,1095,305,1280,561
303,763,276,790,385
303,309,267,341,302
303,908,260,967,452
303,54,97,205,177
303,33,61,106,121
303,980,0,1151,147
303,785,0,953,304
303,0,0,798,720
303,38,0,418,70
304,124,634,188,699
304,1159,616,1280,720
304,1189,530,1280,568
304,1147,507,1280,621
304,1095,295,1280,557
304,772,276,790,341
304,568,258,624,331
304,310,257,349,301
304,908,256,958,452
304,65,97,205,177
304,56,71,104,94
304,982,0,1148,146
304,0,0,961,720
304,45,0,341,70
305,125,634,186,684
305,1185,599,1280,720
305,1154,596,1198,695
305,1184,512,1280,550
305,1178,481,1280,542
305,1181,461,1280,500
305,916,356,953,433
305,1097,307,1280,602
305,1118,284,1280,464
305,773,276,791,340
